0 0.01300356 0.10289096 0 0
1 0.08730608 0.16089421 0 0
2 0.35586776 0.70430115 0 1
3 0.08944067 0.00852231 0 0
4 0.27166219 0.16609990 0 0
5 0.33731653 0.29527753 0 0
6 0.02559505 0.18036874 0 0
7 0.17275664 0.26141175 0 0
8 0.25132057 0.35664743 0 0
9 0.18741709 0.26801818 0 0
10 0.26752162 0.15736837 0 0
11 0.20283677 0.00259142 0 0
12 0.16549496 0.08957670 0 0
13 0.06533219 0.00650039 0 0
14 0.01954575 0.09904354 0 0
15 0.70311498 0.36082014 1 0
